dataset,model,paradigm,task,group_col,group_value,n,mae,mse,median_ae,p90_ae,bias,n_cases
BPI17,transformer,sequence,NT,relative_prefix_bucket,20-40%,407,0.16108700102629914,0.13339612594413625,0.07124942541122437,0.3286853492259982,-0.024254314413783885,401
BPI17,transformer,sequence,NT,relative_prefix_bucket,40-60%,403,0.19579014018242694,0.24936473187215427,0.06855328381061554,0.44229171276092577,-0.05069427690688271,388
BPI17,transformer,sequence,NT,relative_prefix_bucket,60-80%,410,0.16324417904621308,0.218916034545908,0.06531184911727905,0.28540247231721877,-0.04049273940064467,401
BPI17,transformer,sequence,NT,relative_prefix_bucket,80-100%,441,0.5460905605872202,3.921423860536793,0.05285455286502838,0.4021006226539612,-0.46997570026826424,429
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,relative_prefix_bucket,0-20%,321,0.22898493535240758,0.14195333961856074,0.17550218105316162,0.39091164618730545,0.046378257277137326,274
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,relative_prefix_bucket,20-40%,418,0.8096183164701235,2.507101336810752,0.31381457671523094,1.8567570090293886,-0.23310380987523616,331
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,relative_prefix_bucket,40-60%,355,0.39760350345299433,0.6989130179832835,0.21984708309173584,0.907756956131198,0.009973595358601864,293
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,relative_prefix_bucket,60-80%,428,0.37609713506655307,0.3352823620375855,0.3038500025868416,0.6935497768223287,0.07066794816175015,339
BPI20PrepaidTravelCosts,gemma-2-2b,llm,NT,relative_prefix_bucket,80-100%,478,0.20764960102751426,0.0751312915000236,0.16843632608652115,0.4319270715117455,0.14741035503517333,364
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,relative_prefix_bucket,0-20%,321,0.6276471675801558,0.604302738206586,0.5696373879909515,1.285669982433319,0.5383298761563846,274
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,relative_prefix_bucket,20-40%,418,1.1737372002827002,3.0583063999446005,0.9988139569759369,1.734575426578522,0.14823801745368173,331
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,relative_prefix_bucket,40-60%,355,0.43260901886182773,0.7362666657884069,0.19392183423042297,1.1645545661449432,-0.009246775513173829,293
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,relative_prefix_bucket,60-80%,428,0.4752141071237878,0.5064349669671678,0.33702225983142853,0.9459598921239377,0.032234494125706614,339
BPI20PrepaidTravelCosts,llama32-1b,llm,NT,relative_prefix_bucket,80-100%,478,0.4347695101329032,0.2617129007143714,0.3981756642460823,0.7445221036672592,0.4027841510574435,364
BPI20PrepaidTravelCosts,rnn,sequence,NT,relative_prefix_bucket,0-20%,321,0.27349920869468364,0.18246633249853114,0.17777501046657562,0.6338446140289307,0.13337381548288849,274
BPI20PrepaidTravelCosts,rnn,sequence,NT,relative_prefix_bucket,20-40%,418,0.9090129559636551,2.9375940461123955,0.4609190970659256,2.1426891326904296,-0.27087048316582185,331
BPI20PrepaidTravelCosts,rnn,sequence,NT,relative_prefix_bucket,40-60%,355,0.4480674220445815,0.7314531110965838,0.262742280960083,0.907087647914887,0.009506710976834448,293
BPI20PrepaidTravelCosts,rnn,sequence,NT,relative_prefix_bucket,60-80%,428,0.36878186636906285,0.36542498340874485,0.2699548761593178,0.6776338636875153,0.07886868914647494,339
BPI20PrepaidTravelCosts,rnn,sequence,NT,relative_prefix_bucket,80-100%,478,0.2501342108926262,0.09657884449649612,0.22796810418367386,0.4762263536453248,0.21572193137895,364
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,relative_prefix_bucket,0-20%,321,0.14304456648901337,0.12180797829148163,0.06301829218864441,0.2727270610630512,-0.02328148405604366,274
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,relative_prefix_bucket,20-40%,418,0.7835358726956634,2.59021337243181,0.2280433624982834,1.8785365521907806,-0.3190185137859793,331
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,relative_prefix_bucket,40-60%,355,0.3309651586056595,0.6975991008523031,0.06904637813568115,0.8097626149654389,-0.05519212555717415,293
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,relative_prefix_bucket,60-80%,428,0.3165482869540411,0.3482220001158599,0.20458348840475082,0.5437825530767441,-0.0028837233935221683,339
BPI20PrepaidTravelCosts,saprpt,tabular_fm,NT,relative_prefix_bucket,80-100%,478,0.09597868832646417,0.04298878566235701,0.033893972635269165,0.2550521507859231,0.04091793451187255,364
