dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases
BPI20TravelPermitData,gemma-2-2b,llm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.3394308943089431,0.660569105691057,413
BPI20TravelPermitData,gemma-2-2b,llm,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.7437722419928826,0.2562277580071174,526
BPI20TravelPermitData,gemma-2-2b,llm,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.9192825112107623,0.08071748878923768,402
BPI20TravelPermitData,gemma-2-2b,llm,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.65,0.35,475
BPI20TravelPermitData,llama32-1b,llm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.27439024390243905,0.725609756097561,413
BPI20TravelPermitData,llama32-1b,llm,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.9217081850533808,0.07829181494661919,526
BPI20TravelPermitData,llama32-1b,llm,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.8632286995515696,0.13677130044843044,402
BPI20TravelPermitData,llama32-1b,llm,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.872,0.128,475
BPI20TravelPermitData,rnn,sequence,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.4817073170731707,0.5182926829268293,413
BPI20TravelPermitData,rnn,sequence,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.9306049822064056,0.06939501779359436,526
BPI20TravelPermitData,rnn,sequence,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.9260089686098655,0.07399103139013452,402
BPI20TravelPermitData,rnn,sequence,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.618,0.382,475
BPI20TravelPermitData,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.36585365853658536,0.6341463414634146,413
BPI20TravelPermitData,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.7900355871886121,0.2099644128113879,526
BPI20TravelPermitData,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.8901345291479821,0.10986547085201792,402
BPI20TravelPermitData,saprpt,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.662,0.33799999999999997,475
BPI20TravelPermitData,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.3008130081300813,0.6991869918699187,413
BPI20TravelPermitData,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.6192170818505338,0.3807829181494662,526
BPI20TravelPermitData,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.8968609865470852,0.10313901345291476,402
BPI20TravelPermitData,tabpfn3,tabular_fm,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.624,0.376,475
BPI20TravelPermitData,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(0.999, 1185.0]",492,0.5,0.5,413
BPI20TravelPermitData,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(1185.0, 2459.0]",562,0.9092526690391459,0.09074733096085408,526
BPI20TravelPermitData,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(2459.0, 2552.0]",446,0.9282511210762332,0.0717488789237668,402
BPI20TravelPermitData,transformer,sequence,true_next_activity_frequency_bucket,"next_freq_(2552.0, 2704.0]",500,0.558,0.44199999999999995,475
